user;document;corpus;paragraph;system_relevance;perceived_relevance;system_relevance_type;f_average_fixation_duration;f_average_forward_saccades_length;f_regression_ratio;f_thorough_reading_ratio;f_coherently_read_text_length
A03;nq_5p_a0_LTIz;nq;4;False;False;i;0.2398930568757061;87.87589990929435;0.0;1.0;0.0
A03;nq_7p_a5_NTE0;nq;0;False;True;i;0.351403189760274;137.0564920337981;0.0;1.0;2484.3723853273887
A03;nq_7p_a5_NTE0;nq;1;False;False;i;0.40607524902840014;155.60889601784368;0.0;1.0;4518.026311040995
A03;nq_7p_a5_NTE0;nq;2;False;False;i;0.32882321517103574;145.47824385605315;0.0;1.0;2796.139823771304
A03;nq_7p_a5_NTE0;nq;3;False;False;i;0.33465332769942324;131.4911000250263;0.0;1.0;5323.5375089212985
A03;nq_7p_a5_NTE0;nq;4;False;False;i;0.3934853789316449;153.19370729919495;0.0;1.0;2280.2275554219127
A03;nq_7p_a5_NTE0;nq;5;True;True;r;0.3385633979494119;132.38636703018435;0.0;1.0;4650.010456000775
A03;nq_7p_a5_NTE0;nq;6;False;False;i;0.36117422196107113;222.5547963718169;0.0;0.788925439801419;3505.2582698039787
A03;nq_5p_a2_MTgz;nq;0;False;False;i;0.26578325414353177;130.42118599765772;0.0;1.0;959.9010545745892
A03;nq_5p_a2_MTgz;nq;1;False;False;i;0.44314368363838635;138.00149709984817;0.0;1.0;8438.549227348058
A03;nq_5p_a2_MTgz;nq;2;True;False;r;0.37022801898393537;146.16562530883996;0.0;1.0;3930.064232350669
A03;nq_5p_a2_MTgz;nq;3;False;True;i;0.46066184691682693;150.11319414654278;0.0;0.9079230269374434;3620.362813793223
A03;nq_5p_a2_MTgz;nq;4;False;False;i;0.3410748795737298;152.33453712481258;0.0;1.0;4281.524126093867
A03;nq_6p_a3_MzA5;nq;0;False;True;i;0.2891850846422881;148.68739157190146;0.0;0.0;0.0
A03;nq_6p_a3_MzA5;nq;1;False;False;i;0.30768948737981516;130.33790817458856;0.0;1.0;1968.8335082228405
A03;nq_6p_a3_MzA5;nq;2;False;False;i;0.3694085785178349;144.0707603977611;0.0;0.6704583937777969;1663.8122881400577
A03;nq_6p_a3_MzA5;nq;3;True;False;r;0.34295768433634544;160.86641119340456;0.0;0.8979134309064798;9849.671887304878
A03;nq_6p_a3_MzA5;nq;4;False;False;i;0.38411067645068064;141.8251764852167;0.0;1.0;8063.905555344061
A03;nq_6p_a3_MzA5;nq;5;False;False;i;0.40310648162258383;192.0884163348016;0.0;1.0;3009.831627980546
A03;nq_6p_a4_ODQz;nq;0;False;True;i;0.35942879578137743;151.73533916323933;0.0;1.0;8215.069952563339
A03;nq_6p_a4_ODQz;nq;1;False;False;i;0.286242137403073;131.54503454237442;0.0;1.0;3107.012848405693
A03;nq_6p_a4_ODQz;nq;2;False;False;i;0.3167065962707286;130.67216560144493;0.0;1.0;4745.344248646472
A03;nq_6p_a4_ODQz;nq;3;False;False;i;0.29263586212169707;131.07292239157636;0.0;1.0;3749.3760451294456
A03;nq_6p_a4_ODQz;nq;4;True;True;r;0.33898340654430115;136.4219971623347;0.0;1.0;4575.130659775843
A03;nq_6p_a4_ODQz;nq;5;False;True;i;0.31640211430160176;168.70066404161483;0.0;1.0;6803.101414820423
A04;nq_7p_a5_NTE0;nq;0;False;False;i;0.27006493449644386;172.367359773561;0.0;0.7245505976149798;5344.131163737307
A04;nq_7p_a5_NTE0;nq;1;False;False;i;0.26369766453442967;186.3514914798291;0.0;1.0;688.8333226376621
A04;nq_7p_a5_NTE0;nq;2;False;False;i;0.2825998591638568;163.2799028694311;0.0;0.8949817790938619;5727.128797518364
A04;nq_7p_a5_NTE0;nq;3;False;False;i;0.33969556380836974;181.68196615722405;0.0;0.6409576584042932;3198.0222337372147
A04;nq_7p_a5_NTE0;nq;4;False;False;i;0.3280965889063043;154.46528070601812;0.0;1.0;2277.2566817425495
A04;nq_7p_a5_NTE0;nq;5;True;True;r;0.32480366216225154;175.37243228964647;0.0;0.8616933467732522;4143.7369688758645
A04;nq_7p_a5_NTE0;nq;6;False;False;i;0.30737061533430055;215.03740007261996;0.0;0.6966088674697708;6151.079954872828
A04;nq_5p_a3_LTYx;nq;0;False;False;i;0.29441359134724204;186.37008847133865;0.0;1.0;8326.093172236115
A04;nq_5p_a3_LTYx;nq;1;False;False;i;0.25717055128179195;195.79524249338232;0.0;0.5043363312801787;3190.0947809038944
A04;nq_5p_a3_LTYx;nq;2;False;False;i;0.2791563608447228;162.95511509006212;0.0;1.0;7178.60549838819
A04;nq_5p_a3_LTYx;nq;3;True;True;r;0.28297864566482944;185.69479324413282;0.0;0.9014001038362849;4263.545631005595
A04;nq_5p_a3_LTYx;nq;4;False;False;i;0.23858831416081613;492.23960544860955;0.0;0.0;0.0
A04;nq_5p_a2_MTgz;nq;0;False;False;i;0.3476084304824383;155.08537337539815;0.0;0.6319963743062142;2453.606262503247
A04;nq_5p_a2_MTgz;nq;1;False;False;i;0.2766802362857327;133.7946801182815;0.0;1.0;2312.189100318493
A04;nq_7p_a1_Mzgy;nq;0;False;False;i;0.3151594652172436;170.11428377569382;0.0;0.624936128525129;2595.3449596524874
A04;nq_7p_a1_Mzgy;nq;1;True;True;r;0.2858316031281308;205.15670133990207;0.0;0.409965281481192;1525.6294920893229
A04;nq_7p_a1_Mzgy;nq;2;False;False;i;0.2975202671364329;195.90510366728122;0.0;0.4910611298745174;2813.48819899348
A04;nq_7p_a1_Mzgy;nq;3;False;False;i;0.28164788528374957;164.20863977663856;0.0;0.7094838795011883;2620.0827848564736
A04;nq_7p_a1_Mzgy;nq;4;False;False;i;0.3092604230566664;183.3058271700504;0.0;0.4767166099231662;1249.6272334393093
A04;nq_7p_a1_Mzgy;nq;5;False;False;i;0.3154675389857848;159.8014876195581;0.0;0.8271971983130937;11922.695702787743
A04;nq_7p_a1_Mzgy;nq;6;False;False;i;0.2265232189661816;170.0712548728671;0.0;1.0;1506.1922781807534
A04;nq_5p_a0_LTIz;nq;0;True;True;r;0.3353196439126213;176.78772354718004;0.0;0.8013926735264183;3606.7182163855923
A04;nq_5p_a0_LTIz;nq;1;False;False;i;0.27497163413459746;157.7317275859138;0.0;1.0;3418.5037514189216
A04;nq_5p_a0_LTIz;nq;2;False;False;i;0.3529644880781855;207.3075102248914;0.0;0.7311279430550779;2115.338763845634
A04;nq_5p_a0_LTIz;nq;3;False;False;i;0.2763018896213035;159.5388777114102;0.0;1.0;0.0
A04;nq_5p_a0_LTIz;nq;4;False;False;i;0.2917954535253026;176.93385055891073;0.0;1.0;1309.290527820688
A04;nq_5p_a0_LTcw;nq;0;True;True;r;0.29505108846641576;195.62347258117893;0.0;0.6938745147059749;7416.978855432476
A04;nq_5p_a0_LTcw;nq;1;False;True;i;0.279183807330373;161.51367946103912;0.0;1.0;6659.700615506108
A04;nq_5p_a0_LTcw;nq;2;False;False;i;0.29840818049700735;176.09006637871522;0.0;0.6775417921173013;3762.9843802534133
A04;nq_5p_a0_LTcw;nq;3;False;False;i;0.26244616900121437;170.32955664186025;0.0;0.5481941019088964;1039.407748744255
A04;nq_5p_a0_LTcw;nq;4;False;True;i;0.2854207799288163;196.11060381867733;0.0;1.0;2907.935373868897
A04;nq_6p_a1_LTEy;nq;0;False;False;i;0.24502599969376823;216.22760275356146;0.0;1.0;1461.6528533331366
A04;nq_6p_a1_LTEy;nq;1;True;True;r;0.28816315003187265;173.84381722407693;0.0;0.7556677808494779;4566.186161736339
A04;nq_6p_a1_LTEy;nq;2;False;True;i;0.26969266694532285;169.8823500566172;0.0;0.8075097824738985;3020.438464033006
A04;nq_6p_a1_LTEy;nq;3;False;False;i;0.3718427348982724;199.39351465984586;0.0;1.0;3175.5765904407945
A04;nq_6p_a1_LTEy;nq;4;False;False;i;0.2410091800266563;195.22198460065007;0.0;1.0;1412.6183294370999
A04;nq_6p_a1_LTEy;nq;5;False;False;i;0.2771605570306553;311.2346124353519;0.0;0.0;0.0
A04;nq_6p_a5_LTkw;nq;0;False;False;i;0.2824235262858139;200.95972465512074;0.0;0.3695960050550989;1443.9433306539463
A04;nq_6p_a5_LTkw;nq;1;False;False;i;0.2452352176354223;179.1789719508818;0.0;1.0;5627.645131377678
A04;nq_6p_a5_LTkw;nq;2;False;False;i;0.2836930872801655;165.56775148442946;0.0;1.0;2950.9617698389884
A04;nq_6p_a5_LTkw;nq;3;False;False;i;0.26644044672415745;139.79540600494417;0.0;0.0;0.0
A04;nq_6p_a5_LTkw;nq;4;False;False;i;0.3289669234177161;192.20193859635842;0.0;0.6898135816967054;2950.321577785272
A04;nq_6p_a5_LTkw;nq;5;True;True;r;0.3138257479331292;187.20858746831024;0.0;0.3567534930499433;1484.4456578748727
A04;nq_6p_a4_ODQz;nq;0;False;False;i;0.35236607166057005;177.5209792741143;0.0;0.7763860671930318;6127.750678608176
A04;nq_6p_a4_ODQz;nq;1;False;False;i;0.34172099893291424;154.328253189716;0.0;1.0;2757.039014464715
A04;nq_6p_a4_ODQz;nq;2;False;False;i;0.2937337301910758;168.18891574745072;0.0;0.6666062565109075;2725.5531589235243
A04;nq_6p_a4_ODQz;nq;3;False;False;i;0.24210780185446332;179.995747939907;0.0;0.848392233962903;3671.2127689975473
A04;nq_6p_a4_ODQz;nq;4;True;True;r;0.26511352058271465;197.42196905152178;0.0;0.7977525661959743;3001.5490464019426
A04;nq_6p_a4_ODQz;nq;5;False;False;i;0.30783842679232587;177.2272132000294;0.0;1.0;6129.178902503342
A04;nq_5p_a4_LTI3;nq;0;False;False;i;0.2902062770118922;197.9814821993957;0.0;0.6238759690069338;3055.159260041394
A04;nq_5p_a4_LTI3;nq;1;False;False;i;0.3112656582810251;187.70058335002844;0.0;0.5517418332285621;2531.023263076724
A04;nq_5p_a4_LTI3;nq;2;False;False;i;0.3197588952695199;169.64703070552832;0.0;1.0;0.0
A04;nq_5p_a4_LTI3;nq;3;False;False;i;0.3326865618895981;178.5973863786169;0.0;0.7811521481707457;5380.039953446464
A04;nq_5p_a4_LTI3;nq;4;True;True;r;0.2630691977566671;201.8131646907284;0.0;0.679820274801568;5029.524240898844
A04;nq_7p_a2_LTYz;nq;0;False;False;i;0.23487398368632198;143.32527830166842;0.0;1.0;0.0
A04;nq_7p_a2_LTYz;nq;1;False;False;i;0.38866689717762154;169.78833076097231;0.0;1.0;4678.208643954027
A04;nq_7p_a2_LTYz;nq;2;True;True;r;0.31936969845603036;199.627323815672;0.0;1.0;3151.197823232546
A04;nq_7p_a2_LTYz;nq;3;False;False;i;0.29016753444626314;181.42123025450323;0.0;0.6537683181117809;1484.6113790632285
A04;nq_7p_a2_LTYz;nq;4;False;False;i;0.25989724435470224;173.88698517669778;0.0;0.514979894081985;1375.133256268717
A04;nq_7p_a2_LTYz;nq;5;False;False;i;0.3555247586585999;223.61927683095723;0.0;0.0;0.0
A04;nq_7p_a2_LTYz;nq;6;False;False;i;0.6568169270133435;110.78963416865076;0.0;0.0;0.0
A04;nq_6p_a3_MzA5;nq;0;False;False;i;0.27956545466273214;204.3317868238584;0.0;0.0;0.0
A04;nq_6p_a3_MzA5;nq;1;False;False;i;0.31679433893837255;177.00224566273616;0.0;1.0;6766.5543713914085
A04;nq_6p_a3_MzA5;nq;2;False;False;i;0.28611583887896885;157.06496211279378;0.0;0.7351986123328146;3176.303039639284
A04;nq_6p_a3_MzA5;nq;3;True;True;r;0.31293533651902694;179.63204520396127;0.0;0.8881605264660752;4987.621972383079
A04;nq_6p_a3_MzA5;nq;4;False;False;i;0.2681626948675585;178.75926261941342;0.0;0.7388721857962013;7721.189100652749
A04;nq_6p_a3_MzA5;nq;5;False;False;i;0.27923303438370356;150.92557615528182;0.0;0.7686475559737619;2831.9226389394507
A06;nq_6p_a5_LTkw;nq;0;False;False;i;0.42984165305144695;156.86707575296626;0.0;0.8384130401619019;6865.436940401132
A06;nq_6p_a5_LTkw;nq;1;False;False;i;0.4360746003141736;198.08279187094877;0.0;0.6945412805537328;3344.5038712848336
A06;nq_6p_a5_LTkw;nq;2;False;False;i;0.4458063395347876;170.50890297639498;0.0;0.6754434311727296;1556.051823380059
A06;nq_6p_a5_LTkw;nq;3;False;False;i;0.2938058412318665;202.6350413729065;0.0;0.7286239687558652;2128.0799237835618
A06;nq_6p_a5_LTkw;nq;4;False;False;i;0.37503683363162615;194.84990918209212;0.0;0.6566012701908417;7705.858472071717
A06;nq_6p_a5_LTkw;nq;5;True;True;r;0.34979230525998073;194.00656111203287;0.0;0.6334367225060225;1593.0460848677578
A06;nq_5p_a4_LTI3;nq;0;False;False;i;0.34324740516694074;229.13960921534294;0.0;0.27802577024043584;1631.2888681559207
A06;nq_5p_a4_LTI3;nq;1;False;False;i;0.3362992038405013;214.1381445973233;0.0;0.0;0.0
A06;nq_5p_a4_LTI3;nq;2;False;False;i;0.32349101567118166;240.4372938614048;0.0;0.0;0.0
A06;nq_5p_a4_LTI3;nq;3;False;True;i;0.43008547642243006;281.4792927277494;0.0;0.6378926850025776;3175.267396339779
A06;nq_5p_a4_LTI3;nq;4;True;True;r;0.4329324092251038;149.12035726362882;0.0;1.0;2208.728792934519
A06;nq_7p_a1_Mzgy;nq;0;False;False;i;0.5006719863464631;193.30866532369606;0.0;0.7532961087286507;3314.2070249541816
